startDate,userName,endDate,totalHoursPerDay,Comment,_id,userEmail,activities,totalHours
2024-05-20T03:24:46Z,Waite Caskey,2024-04-10T22:31:42Z,"[7, 5, 7, 4, 4, 3, 3]",Average,d6Db37aCAECFBFCeAE000bDe,wcaskey6q@bigcartel.com,BAU Activity,33
2024-05-12T12:46:35Z,Bartel Kann,2024-01-12T21:47:40Z,"[9, 7, 7, 10, 2, 8, 4]",Poor,0ed9427afA72240E6169cFA5,bkann6r@ibm.com,BAU Activity,47
2024-04-27T01:41:43Z,Carolynn Lieber,2024-01-25T13:12:54Z,"[3, 8, 10, 10, 3, 7, 8]",Excellent,cE37b81ac2b1fcD438fead3c,clieber6s@w3.org,Sales Activity,49
2024-03-09T21:42:55Z,Archibald Bennike,2024-05-04T00:00:26Z,"[2, 3, 6, 9, 3, 7, 7]",Good,aBd1AbA47f89ef2fDd6dadDe,abennike6t@si.edu,Sales Activity,37
2024-01-19T16:49:05Z,Dorine Musson,2024-01-30T18:00:18Z,"[2, 7, 4, 10, 1, 8, 0]",Excellent,AaAFBbFE3C85edfFa3E5AAcd,dmusson6u@apple.com,BAU Activity,32
2024-02-18T16:09:24Z,Kelci Daveridge,2024-03-04T23:06:32Z,"[8, 2, 0, 4, 7, 0, 0]",Very Poor,44B7DaaAf44B9f7aAedAD0Ff,kdaveridge6v@msn.com,Sales Activity,21
2024-05-05T08:45:28Z,Anett Domb,2024-02-06T01:41:48Z,"[8, 0, 3, 9, 6, 3, 3]",Excellent,5E8e0fCFBAa9A3Dcf9a4cffF,adomb6w@examiner.com,BAU Activity,32
2024-02-26T05:41:49Z,Joelynn Brimblecombe,2024-02-10T03:41:09Z,"[1, 3, 2, 4, 3, 5, 3]",Poor,3aaDDaDfCAfDAbaaCADc92aF,jbrimblecombe6x@google.com.hk,BAU Activity,21
2024-03-10T16:46:20Z,Betty Jouanny,2024-04-15T16:45:16Z,"[6, 6, 10, 4, 0, 3, 2]",Very Poor,4fcC3CB09feD7Ae9a18b9aAA,bjouanny6y@msu.edu,Sales Activity,31
2024-02-17T07:22:59Z,Wanda Yakunchikov,2024-02-19T12:29:44Z,"[2, 6, 7, 10, 2, 7, 5]",Poor,5ccEDE3266BFeef8cbCf8aBe,wyakunchikov6z@marriott.com,Sales Activity,39
2024-01-04T02:26:48Z,Woody Befroy,2024-01-27T13:19:32Z,"[3, 9, 4, 7, 0, 6, 8]",Average,5AABCaabF2Fcd94f5649AE3B,wbefroy70@networkadvertising.org,Sales Activity,37
2024-02-12T17:20:41Z,Xaviera Bwy,2024-05-12T19:38:58Z,"[3, 5, 9, 3, 3, 3, 5]",Excellent,7eACFaeeBB34CFCcecbeAA18,xbwy71@washington.edu,BAU Activity,31
2024-02-28T13:42:27Z,Jannel Sales,2024-01-30T17:07:07Z,"[2, 10, 4, 3, 0, 8, 0]",Excellent,B5add9ebf43cdfFE6Afdb6af,jsales72@yelp.com,BAU Activity,27
2024-03-13T11:34:38Z,Barrie Bevis,2024-01-03T03:51:10Z,"[0, 6, 4, 7, 4, 1, 8]",Average,a9BEFcF5A6AeA2D64a3bcB7a,bbevis73@hhs.gov,Sales Activity,30
2024-03-21T07:38:24Z,Frieda Blazi,2024-04-12T15:35:34Z,"[7, 2, 7, 2, 6, 5, 6]",Average,EfD2DdAaBeb8bc2D6d9de6e2,fblazi74@npr.org,BAU Activity,35
2024-05-02T15:15:03Z,Pet Crosskill,2024-03-29T00:53:48Z,"[9, 9, 4, 4, 1, 7, 8]",Average,3da99d6F613ACeaB2BCdEe6F,pcrosskill75@stanford.edu,BAU Activity,42
2024-02-09T16:25:55Z,Tommy Neligan,2024-02-23T23:44:27Z,"[0, 2, 8, 1, 2, 2, 10]",Good,BDcBDbCb22ADD8cdcfEfa3c7,tneligan76@gov.uk,Sales Activity,25
2024-03-08T11:55:08Z,Pammie Revans,2024-04-14T07:49:28Z,"[0, 7, 2, 7, 0, 1, 7]",Good,A2aa03A7D9EFaD828dbcdEd4,prevans77@wisc.edu,Sales Activity,24
2024-04-20T11:04:39Z,Denver Hammerich,2024-02-10T19:13:30Z,"[5, 5, 6, 9, 6, 6, 0]",Good,e2BEA7FD33cBa6EADeDf0EA7,dhammerich78@creativecommons.org,Sales Activity,37
2024-04-29T08:45:05Z,Bryon Bugg,2024-05-02T11:40:34Z,"[3, 8, 5, 8, 10, 5, 3]",Good,6dD03FB670Be65Aa43C88e4c,bbugg79@ow.ly,Sales Activity,42
2024-02-27T19:16:44Z,Art Greener,2024-04-26T16:50:55Z,"[7, 6, 6, 3, 3, 3, 6]",Excellent,0fB4BD0DC1f96DDcf6fdfD2F,agreener7a@netvibes.com,Sales Activity,34
2024-02-20T22:29:10Z,Delinda Phittiplace,2024-04-20T22:53:44Z,"[8, 5, 7, 10, 6, 4, 5]",Very Poor,A032EDCBdC40Dc3CbB7aE8C4,dphittiplace7b@ycombinator.com,BAU Activity,45
2024-03-05T06:37:42Z,Louie Palluschek,2024-02-14T10:39:51Z,"[3, 1, 7, 2, 5, 3, 9]",Good,2a7bAC5Daae0C9c0FFaECC1B,lpalluschek7c@phpbb.com,Sales Activity,30
2024-04-10T17:33:13Z,Goraud Doherty,2024-05-23T07:47:49Z,"[10, 3, 9, 6, 8, 7, 10]",Average,bBC7AaE30Faf0c5Cdbc8bC2E,gdoherty7d@hostgator.com,Sales Activity,53
2024-02-12T17:57:12Z,Clary Berndtssen,2024-05-14T20:56:53Z,"[0, 4, 5, 4, 3, 8, 8]",Poor,b51aFCbEe3a5E1a55EC8F7de,cberndtssen7e@sciencedaily.com,BAU Activity,32
2024-02-27T07:20:10Z,Almeria Tythacott,2024-04-17T05:57:53Z,"[10, 5, 10, 7, 2, 10, 3]",Good,bE76B1AfadcaFfF8D6d8b687,atythacott7f@accuweather.com,Sales Activity,47
2024-04-30T20:56:56Z,Rudd Grouen,2024-04-28T11:20:55Z,"[1, 4, 8, 2, 4, 0, 9]",Poor,E54d0e25493c2fDb7bFC5EC9,rgrouen7g@bigcartel.com,BAU Activity,28
2024-02-22T11:36:01Z,Jandy Gebuhr,2024-03-07T18:20:02Z,"[2, 5, 7, 4, 9, 1, 4]",Excellent,D9D6958DEccC8BccE2A3EDAE,jgebuhr7h@google.co.uk,BAU Activity,32
2024-01-28T09:36:49Z,Ben Thomann,2024-03-17T13:02:11Z,"[9, 3, 1, 10, 6, 0, 5]",Excellent,Afe6fae3Ffa51Fcd7Dcd927a,bthomann7i@cbc.ca,Sales Activity,34
2024-01-28T11:30:31Z,Markus Scudder,2024-04-22T17:11:59Z,"[8, 10, 4, 5, 0, 10, 7]",Very Poor,dBcCAce8CDEFF7e56fcA7fd9,mscudder7j@google.com.hk,Sales Activity,44
2024-02-05T21:49:09Z,Randa Richardes,2024-03-12T16:47:15Z,"[8, 7, 8, 10, 5, 8, 3]",Average,2EddC24dff69e92E89673E9C,rrichardes7k@dedecms.com,BAU Activity,49
2024-03-23T14:00:19Z,Claudio Heardman,2024-02-01T00:41:34Z,"[10, 6, 1, 9, 6, 1, 1]",Excellent,F1995CF6C440EbEDcdC8AADE,cheardman7l@digg.com,Sales Activity,34
2024-05-27T02:56:58Z,Ambros Coomer,2024-05-15T17:10:40Z,"[0, 9, 2, 2, 9, 8, 6]",Excellent,2BAA4EDBAEDaDadBFd29aBE3,acoomer7m@mail.ru,Sales Activity,36
2024-01-29T22:22:33Z,Rycca Charlwood,2024-04-23T07:05:00Z,"[2, 9, 9, 8, 5, 6, 2]",Average,Ca1d28C51eA285fbBfdE92fe,rcharlwood7n@storify.com,Sales Activity,41
2024-05-29T05:39:05Z,Erina Bubb,2024-04-28T18:47:30Z,"[3, 0, 5, 3, 7, 1, 6]",Excellent,Ddc5179BE4bA2EDCe5beDa6C,ebubb7o@privacy.gov.au,Sales Activity,25
2024-02-25T16:09:15Z,Jone Gettings,2024-02-19T17:13:13Z,"[3, 10, 5, 8, 9, 5, 9]",Excellent,deFde8f659d99a80A761bcFa,jgettings7p@cbslocal.com,Sales Activity,49
2024-04-09T03:54:40Z,Emmalynn Mulberry,2024-02-01T11:56:04Z,"[6, 8, 5, 2, 10, 4, 3]",Poor,4D7cBE66f7B4eFDcaDbCbDEf,emulberry7q@cnet.com,Sales Activity,38
2024-04-15T00:40:48Z,Kasper Grenter,2024-04-17T01:12:30Z,"[4, 5, 3, 2, 8, 7, 7]",Excellent,e4BAEc23BFc6fbEebdaD6C06,kgrenter7r@tumblr.com,BAU Activity,36
2024-01-06T06:06:12Z,Josias Holdall,2024-04-10T09:15:16Z,"[3, 1, 4, 2, 4, 1, 10]",Poor,ADFd5b0fAE7Eb2dcefF5652b,jholdall7s@163.com,Sales Activity,25
2024-04-16T17:58:00Z,Florencia Wavell,2024-02-05T12:59:13Z,"[8, 5, 2, 9, 4, 5, 1]",Very Poor,9da4cfe6aceddBfeab07cE87,fwavell7t@bing.com,BAU Activity,34
2024-01-30T00:03:21Z,Terrell Leeuwerink,2024-01-12T18:40:01Z,"[4, 4, 8, 0, 9, 3, 10]",Average,e4BbdcbB5b6bdEF6628DCB7D,tleeuwerink7u@example.com,Sales Activity,38
2024-01-22T22:32:20Z,Emmanuel Stemp,2024-01-18T09:13:57Z,"[1, 0, 5, 8, 4, 10, 4]",Excellent,d44E7bBCe6BB408BB6D81F1F,estemp7v@mapquest.com,BAU Activity,32
2024-04-21T08:38:34Z,Lynda Madgin,2024-03-22T22:59:41Z,"[7, 1, 2, 0, 1, 2, 8]",Excellent,Ac5fFE67b49CC16bdEBd83Ae,lmadgin7w@hao123.com,Sales Activity,21
2024-04-17T09:08:39Z,Norry Halbeard,2024-02-14T03:20:48Z,"[3, 2, 4, 7, 9, 9, 10]",Good,FcEadb3dB0Cc6825602CBDdC,nhalbeard7x@clickbank.net,BAU Activity,44
2024-02-01T06:29:34Z,Karel Crossman,2024-04-14T15:57:45Z,"[6, 2, 8, 7, 7, 1, 10]",Average,3DFdd5FeDd7a7Df88a6EFCD9,kcrossman7y@stanford.edu,BAU Activity,41
2024-04-14T11:33:26Z,Ronna Wehnerr,2024-01-31T15:03:46Z,"[2, 4, 6, 6, 7, 6, 0]",Excellent,aDACAdaeC4D2324AdCCEEebd,rwehnerr7z@delicious.com,Sales Activity,31
2024-05-06T08:31:34Z,Cassondra Maloney,2024-05-17T09:35:03Z,"[4, 6, 10, 8, 7, 9, 9]",Good,E12FC3F00AA8468ED0e1Fc2E,cmaloney80@last.fm,Sales Activity,53
2024-03-21T12:55:56Z,Cristabel Littlewood,2024-03-28T03:09:07Z,"[0, 10, 7, 8, 6, 9, 5]",Poor,dD444E4CDfCcd5F73EdDeE26,clittlewood81@printfriendly.com,BAU Activity,45
2024-02-16T09:58:55Z,Fredrick Chillistone,2024-02-12T20:01:48Z,"[10, 2, 8, 0, 8, 4, 0]",Good,5B7CcdFdb4e5BadC11C0A018,fchillistone82@moonfruit.com,BAU Activity,32
2024-04-27T06:16:24Z,Drucy Bendley,2024-03-10T21:06:54Z,"[6, 3, 1, 6, 4, 1, 2]",Very Poor,cFecA84D03FCb9fDfCCDf9ca,dbendley83@people.com.cn,Sales Activity,23
2024-01-14T04:34:38Z,Katusha Franc,2024-02-22T02:42:03Z,"[6, 4, 8, 1, 0, 3, 3]",Good,BbFDAfD3BFecdC3dC93Dfd8A,kfranc84@delicious.com,BAU Activity,25
2024-04-28T22:35:26Z,Debera Kase,2024-05-18T02:05:16Z,"[1, 8, 6, 6, 1, 9, 8]",Excellent,d4425a9DEEf7cFF7ceBc2025,dkase85@usda.gov,Sales Activity,39
2024-04-19T15:27:57Z,Anette Doggerell,2024-03-05T16:01:32Z,"[5, 8, 3, 5, 10, 7, 9]",Poor,CdF7B5DBB83A9C7a3D2DEF65,adoggerell86@hibu.com,BAU Activity,47
2024-05-11T15:56:22Z,Anny Scanlin,2024-01-15T02:28:24Z,"[8, 4, 1, 10, 4, 1, 8]",Very Poor,BDbEfA6b0CBbeCA8F7F52dcB,ascanlin87@123-reg.co.uk,Sales Activity,36
2024-03-31T14:02:15Z,Oliy Flanders,2024-03-14T22:05:47Z,"[9, 1, 2, 9, 7, 5, 4]",Very Poor,fA7fabebCf0ADff33dA52A1f,oflanders88@biglobe.ne.jp,Sales Activity,37
2024-01-03T20:47:20Z,Ronalda Gorrick,2024-01-16T17:29:12Z,"[9, 10, 9, 1, 5, 0, 6]",Poor,C2DAad7DBdA2D065AFe6BF2F,rgorrick89@slate.com,BAU Activity,40
2024-05-20T02:08:15Z,Patrizia Follan,2024-03-17T21:00:40Z,"[9, 10, 3, 6, 5, 1, 6]",Excellent,C6A0224EFEeBF18eDd868abd,pfollan8a@chicagotribune.com,BAU Activity,40
2024-01-14T20:21:29Z,Charmian Skilling,2024-02-03T22:49:42Z,"[2, 1, 8, 1, 4, 8, 7]",Excellent,D7dE1C18B15d3e93a7FDfA6D,cskilling8b@comcast.net,BAU Activity,31
2024-04-07T22:34:03Z,Chantal Landon,2024-05-17T14:09:24Z,"[0, 4, 2, 8, 4, 4, 1]",Very Poor,Fa9DEAfaAE80CC9fD20A3649,clandon8c@phoca.cz,BAU Activity,23
2024-01-30T18:22:30Z,Albrecht Hollyard,2024-03-10T23:13:08Z,"[10, 2, 9, 1, 4, 10, 3]",Good,Bc2C1f6fF0e5ca28FDfdbdff,ahollyard8d@wikipedia.org,Sales Activity,39
2024-02-25T10:49:10Z,Beryle Caven,2024-01-21T11:59:32Z,"[10, 7, 9, 1, 10, 2, 0]",Poor,dBcA83BeCABA13AB9ab7ffb7,bcaven8e@bluehost.com,BAU Activity,39
2024-05-31T18:03:54Z,Flora Coltherd,2024-04-13T21:30:31Z,"[1, 9, 5, 6, 2, 5, 4]",Poor,bdeE4ea931D7DE5CCD5D4cBb,fcoltherd8f@aol.com,Sales Activity,32
2024-01-30T02:03:36Z,Lib Bandy,2024-04-11T19:20:10Z,"[6, 5, 9, 1, 0, 7, 5]",Very Poor,ACb40Dfeb0Ff7E2FE4ad4c5d,lbandy8g@plala.or.jp,Sales Activity,33
2024-04-05T19:59:24Z,Gallagher Guinane,2024-03-09T09:50:01Z,"[10, 10, 1, 0, 3, 5, 1]",Average,CFF66BEFBA8def9bDF0cb78E,gguinane8h@ocn.ne.jp,Sales Activity,30
2024-02-14T23:43:18Z,Letty Fills,2024-01-14T11:34:58Z,"[9, 0, 4, 3, 8, 4, 1]",Poor,614fb49cbde5Bf9bFD34adaf,lfills8i@wsj.com,Sales Activity,29
2024-04-19T12:43:35Z,Park Hauxwell,2024-01-18T03:17:03Z,"[7, 0, 4, 5, 0, 2, 9]",Average,6dbFD8e13CbD10FdCBbA91d1,phauxwell8j@newyorker.com,Sales Activity,27
2024-04-04T14:34:47Z,Calla Knight,2024-01-12T06:01:18Z,"[3, 5, 8, 8, 9, 7, 5]",Good,6DA93fDEdbABEfCc4FD67E3d,cknight8k@webmd.com,BAU Activity,45
2024-05-11T08:23:37Z,Philippe Shovlar,2024-02-12T14:25:42Z,"[9, 4, 0, 1, 2, 6, 2]",Excellent,DE77EEebC6aEf6DbeEbF36F3,pshovlar8l@digg.com,BAU Activity,24
2024-04-02T07:15:48Z,Carolynn Arthurs,2024-01-06T16:30:13Z,"[5, 10, 10, 8, 5, 0, 5]",Good,d4b7a9AC3bfc0EE071C08c7B,carthurs8m@canalblog.com,Sales Activity,43
2024-04-04T06:51:34Z,Mac De la Harpe,2024-04-10T15:55:45Z,"[9, 10, 1, 1, 6, 2, 2]",Average,dBcbC7F1a796f6CDdCcb3AaF,mde8n@xrea.com,BAU Activity,31
2024-03-31T11:22:02Z,Val Llewellen,2024-04-20T20:50:51Z,"[2, 2, 1, 5, 1, 10, 1]",Poor,7e0bB8F1EdE5Bacc0AA59Fc0,vllewellen8o@cnbc.com,Sales Activity,22
2024-05-22T20:15:17Z,Cherise Dollard,2024-04-01T22:05:21Z,"[6, 6, 4, 4, 7, 6, 0]",Poor,C55F9E96aa9d8054B8eA89Ba,cdollard8p@harvard.edu,Sales Activity,33
2024-05-10T20:29:30Z,Lanita Battersby,2024-05-06T18:07:07Z,"[1, 0, 7, 10, 7, 0, 8]",Very Poor,fD4FBaDBCddbaD204c5ba5c2,lbattersby8q@cargocollective.com,BAU Activity,33
2024-05-26T06:03:23Z,Brittni Rohlfing,2024-01-23T01:11:35Z,"[0, 8, 3, 5, 10, 5, 9]",Excellent,9fD5BA4e3bbceFafeb7EAA65,brohlfing8r@webeden.co.uk,Sales Activity,40
2024-04-08T16:34:50Z,Bunni Gooderidge,2024-02-12T11:06:47Z,"[3, 8, 10, 2, 1, 3, 0]",Average,A3Ba54f8D102fB0AF3DddA25,bgooderidge8s@deliciousdays.com,BAU Activity,27
2024-03-27T15:13:22Z,Hamish Gooley,2024-04-01T16:20:13Z,"[9, 8, 9, 1, 3, 4, 6]",Excellent,a3D05db9e0Ed51Ccd7dddBdF,hgooley8t@guardian.co.uk,BAU Activity,40
2024-03-01T01:37:22Z,Chevy McVeighty,2024-05-05T21:26:32Z,"[9, 4, 8, 4, 2, 8, 1]",Very Poor,cE053c7f776AB47EAB5aecFc,cmcveighty8u@cpanel.net,BAU Activity,36
2024-04-09T00:42:36Z,Lainey Hawley,2024-05-21T10:19:46Z,"[7, 6, 4, 6, 3, 7, 3]",Average,3267D18dd727AdE3BAEAa521,lhawley8v@fda.gov,BAU Activity,36
2024-04-25T00:23:46Z,Val Eyden,2024-03-30T07:33:04Z,"[5, 1, 7, 2, 5, 10, 0]",Very Poor,0A6BcebC4C95ebf6aE8CDac7,veyden8w@comcast.net,BAU Activity,30
2024-03-21T07:52:42Z,Harlan Train,2024-03-13T07:24:51Z,"[1, 9, 6, 3, 4, 2, 1]",Good,92CE7a613eAA1cAD4EfEbEba,htrain8x@bloglovin.com,Sales Activity,26
2024-04-21T08:52:15Z,Aimee Payton,2024-02-18T13:55:47Z,"[6, 1, 4, 1, 5, 8, 5]",Good,fE0ACD30e1aaD3aE7bbeAaEa,apayton8y@ox.ac.uk,BAU Activity,30
2024-04-09T14:47:50Z,Dene Pendre,2024-03-25T04:31:38Z,"[4, 7, 4, 7, 10, 4, 1]",Excellent,2FbeedFBcDF1CD3aA1088D3b,dpendre8z@tinyurl.com,BAU Activity,37
2024-02-12T19:15:27Z,Hector Soigne,2024-02-24T07:22:27Z,"[9, 0, 8, 7, 3, 5, 9]",Poor,177dc41d15af5A6b5cCba7C7,hsoigne90@mac.com,BAU Activity,41
2024-02-24T21:19:41Z,Florence Fedynski,2024-05-08T01:53:27Z,"[0, 1, 7, 8, 6, 7, 7]",Poor,dd0Bf4BDDcef8ad992fE732b,ffedynski91@cisco.com,BAU Activity,36
2024-03-01T23:20:27Z,Hector Del Dello,2024-04-13T02:54:33Z,"[6, 9, 5, 6, 7, 1, 10]",Very Poor,4dCedaaAEE6cDB8c684908Bc,hdel92@webs.com,BAU Activity,44
2024-03-18T00:16:08Z,Iolanthe Bresner,2024-01-20T09:39:14Z,"[3, 1, 4, 9, 2, 2, 3]",Poor,cDfAeA4FCbD6AD7BbbD6C14c,ibresner93@woothemes.com,BAU Activity,24
2024-05-13T23:27:02Z,Lory Debell,2024-05-07T02:02:54Z,"[5, 3, 2, 6, 9, 7, 6]",Good,DD2dD7dad63e47344D7AccbE,ldebell94@yolasite.com,Sales Activity,38
2024-05-08T22:47:18Z,Arlyn Bootyman,2024-02-23T09:12:12Z,"[1, 7, 10, 3, 10, 1, 0]",Average,BAbbDfa3bdF5baF2f16A8cEb,abootyman95@vimeo.com,BAU Activity,32
2024-05-20T20:13:08Z,Yvor Nears,2024-03-18T05:29:59Z,"[7, 2, 6, 9, 1, 2, 10]",Poor,Dd8bCAbA8e0bd65ddcD0cfFB,ynears96@wufoo.com,Sales Activity,37
2024-04-20T08:11:35Z,Oralle Von Welldun,2024-02-24T05:46:20Z,"[3, 1, 1, 6, 7, 1, 0]",Poor,86EebD98eBfaaD12DCC82ABb,ovon97@prlog.org,BAU Activity,19
2024-04-04T02:13:02Z,Jorgan Lobe,2024-05-20T07:38:25Z,"[4, 6, 6, 9, 10, 5, 5]",Poor,Ae7d0feBAAd7AbCD7Afd282b,jlobe98@cornell.edu,BAU Activity,45
2024-04-09T15:03:50Z,Yorgo Humm,2024-03-07T03:25:00Z,"[0, 8, 8, 1, 10, 2, 5]",Excellent,2aEEbBDc7dc2ADE1d076E9EE,yhumm99@facebook.com,BAU Activity,34
2024-01-18T02:52:53Z,Tamma Bines,2024-04-08T15:42:18Z,"[4, 3, 5, 2, 9, 8, 7]",Poor,6eaF9eaE6b105bedaCaf5dbf,tbines9a@delicious.com,Sales Activity,38
2024-02-01T21:10:31Z,Eran Pickles,2024-02-28T00:50:10Z,"[9, 2, 9, 8, 4, 6, 6]",Average,7DFE8d5eCb5C1edA4c57bBBa,epickles9b@nsw.gov.au,Sales Activity,44
2024-05-31T09:41:25Z,Cordelie Batthew,2024-01-22T10:13:59Z,"[7, 0, 8, 6, 4, 1, 10]",Poor,AFDcFe6FAca85a87ADfeb57B,cbatthew9c@sphinn.com,Sales Activity,36
2024-04-08T10:12:34Z,Kylie Lanphier,2024-01-11T01:31:32Z,"[2, 8, 5, 3, 2, 3, 3]",Excellent,EcDecEA4fBEdb95A4C7d3cCc,klanphier9d@vinaora.com,Sales Activity,26
2024-02-07T17:03:50Z,Merlina Deamer,2024-02-25T23:08:10Z,"[0, 6, 2, 2, 9, 5, 7]",Good,B4F32AFCd0B3dF9d1deF18c2,mdeamer9e@deviantart.com,Sales Activity,31
2024-05-14T09:56:09Z,Shadow Burtwell,2024-05-05T16:57:35Z,"[1, 5, 6, 9, 3, 6, 2]",Excellent,07880Aea1A2f7ccB4f50CAEb,sburtwell9f@goo.ne.jp,Sales Activity,32
2024-03-20T06:24:23Z,Janel Tolan,2024-04-30T02:54:57Z,"[10, 7, 7, 7, 5, 10, 7]",Good,B85eBAc8AeEB00d69949c91f,jtolan9g@ucsd.edu,Sales Activity,53
2024-05-21T14:38:38Z,Maurise Casaletto,2024-05-24T20:19:38Z,"[3, 4, 2, 6, 9, 0, 1]",Excellent,AdA0eaCdbe708eA1abdCC6dB,mcasaletto9h@tripadvisor.com,BAU Activity,25
2024-04-04T15:33:35Z,Stesha Coppock.,2024-03-13T19:18:42Z,"[7, 1, 2, 4, 9, 3, 0]",Poor,BaaC72feAbF5DC9B9cFfEdEA,scoppock9i@sina.com.cn,BAU Activity,26
2024-02-15T22:03:51Z,Tommie Tatters,2024-01-23T17:35:35Z,"[9, 2, 6, 9, 4, 3, 8]",Average,71F0d3aafE1eEEa6bB4841Ef,ttatters9j@creativecommons.org,BAU Activity,41
2024-05-16T04:22:04Z,Karl Antoni,2024-01-01T17:18:43Z,"[7, 7, 8, 7, 6, 0, 1]",Very Poor,3eCc33d9B93FA455a7579A4f,kantoni9k@independent.co.uk,Sales Activity,36
2024-04-20T01:24:51Z,Janine Messer,2024-04-18T06:54:40Z,"[9, 9, 9, 4, 5, 4, 10]",Average,56Fe7F581EfE10cEb27bD274,jmesser9l@simplemachines.org,BAU Activity,50
2024-01-12T17:54:51Z,Yorker Vane,2024-01-30T15:07:21Z,"[4, 0, 10, 0, 2, 3, 6]",Very Poor,eccbb0abde50Fab3e9bCeEaA,yvane9m@sun.com,BAU Activity,25
2024-04-09T22:36:10Z,Tonnie Clair,2024-03-31T17:07:26Z,"[2, 6, 8, 3, 5, 5, 9]",Good,DBaAAb2Cd2AdCaABE5bBc1c5,tclair9n@printfriendly.com,BAU Activity,38
2024-05-12T10:48:20Z,Deidre Sutter,2024-05-28T03:55:07Z,"[4, 4, 9, 9, 5, 5, 0]",Very Poor,c4eb6EAfDBF1eA5dFdA03A6F,dsutter9o@deviantart.com,BAU Activity,36
2024-02-21T04:36:50Z,Nye Skouling,2024-01-01T22:04:09Z,"[8, 6, 3, 1, 10, 3, 2]",Excellent,DEc38DAa4BBB977CB9fdDb11,nskouling9p@weibo.com,Sales Activity,33
2024-05-28T08:47:19Z,Rustie McVaugh,2024-04-25T12:33:17Z,"[2, 4, 5, 3, 2, 8, 1]",Excellent,8b1FBFCbEfbBEeDecaBe9Fd0,rmcvaugh9q@meetup.com,BAU Activity,25
2024-03-03T04:08:35Z,Bernadine Elford,2024-02-02T04:32:14Z,"[3, 9, 3, 4, 6, 3, 0]",Good,dFaf3D1919AcCCCBa50Babce,belford9r@multiply.com,BAU Activity,28
2024-04-12T09:32:22Z,Kate Aizikovich,2024-01-31T07:31:20Z,"[1, 7, 6, 3, 7, 4, 3]",Poor,d7eFE8ce1fdE4B9A11bBdAe2,kaizikovich9s@vkontakte.ru,Sales Activity,31
2024-03-09T18:25:14Z,Talbert Scholar,2024-03-08T01:04:47Z,"[2, 3, 2, 8, 6, 0, 8]",Good,a33Ab3fCCCEe8cFB3fAAFcBF,tscholar9t@huffingtonpost.com,Sales Activity,29
2024-02-13T05:48:25Z,Forrest Allinson,2024-03-17T03:10:57Z,"[0, 5, 4, 6, 9, 4, 5]",Very Poor,9FF5abeBBFbCb3d4c9FD70B3,fallinson9u@cdbaby.com,BAU Activity,33
2024-02-18T04:01:06Z,Kathi Yakuntzov,2024-01-07T04:32:29Z,"[6, 2, 7, 10, 3, 8, 3]",Good,9B2FF1DaffE46811c2Eb4Bb9,kyakuntzov9v@yale.edu,BAU Activity,39
2024-04-07T05:46:00Z,Kimberley Jolley,2024-03-22T04:33:30Z,"[6, 2, 5, 8, 9, 0, 7]",Good,97CaDbA7fce8a68bEDAbAF6B,kjolley9w@ocn.ne.jp,Sales Activity,37
2024-03-11T03:46:35Z,Pearla Baike,2024-05-03T11:28:17Z,"[1, 10, 1, 4, 5, 1, 8]",Poor,c65c21aBBD6dDEAFea5F9C1e,pbaike9x@nydailynews.com,Sales Activity,30
2024-03-12T00:43:55Z,Wyn Leavesley,2024-02-26T09:45:30Z,"[1, 9, 6, 7, 3, 8, 1]",Poor,9Dd5dDCa8f0fdCBa6d1eBbE6,wleavesley9y@indiatimes.com,BAU Activity,35
2024-02-07T13:07:04Z,Granville Ribbens,2024-03-02T17:05:52Z,"[3, 4, 1, 8, 3, 5, 4]",Excellent,9dDa7a2EB9d0AaBECE15EB52,gribbens9z@cnbc.com,BAU Activity,28
2024-04-14T16:06:50Z,Yorgos Tedder,2024-03-09T19:04:45Z,"[1, 8, 0, 1, 0, 0, 10]",Good,B074B8CDAd1d85e4dEcdDA5a,yteddera0@unblog.fr,Sales Activity,20
2024-01-04T12:41:44Z,Rozanna Booth-Jarvis,2024-02-04T23:02:31Z,"[0, 3, 1, 1, 7, 1, 10]",Average,2EE0d1cdFdeE0D289BBbe18A,rboothjarvisa1@yahoo.co.jp,BAU Activity,23
2024-02-23T16:48:44Z,Cross Wimlett,2024-04-12T02:43:07Z,"[10, 7, 4, 9, 2, 1, 6]",Poor,7A79E9F5ee0bB6bC8fF5E8cA,cwimletta2@t.co,Sales Activity,39
2024-03-24T12:35:40Z,Cullan Collete,2024-05-24T23:36:52Z,"[0, 7, 8, 3, 5, 0, 8]",Poor,6e9Cc0EeCbeEdEEc1cA2CF4F,ccolletea3@elpais.com,Sales Activity,31
2024-05-21T08:14:39Z,Yehudi Jann,2024-05-06T15:31:21Z,"[8, 5, 2, 5, 3, 8, 2]",Very Poor,d4caFabBcDbb5aBf02d3E8b5,yjanna4@ca.gov,BAU Activity,33
2024-02-11T14:51:46Z,Tobin Syres,2024-04-16T03:45:23Z,"[2, 10, 7, 1, 10, 0, 5]",Poor,FfbDc3dCF69B0B9bc11A23Ab,tsyresa5@aol.com,Sales Activity,35
2024-04-18T09:22:28Z,Farrell Marking,2024-01-18T19:04:48Z,"[7, 0, 7, 0, 6, 6, 9]",Poor,c156Cbfbcf917fd515a5d036,fmarkinga6@php.net,Sales Activity,35
