_id,questionid,startDate,endDate,userName,ratings,feedback
66139968fc13ae1beeab8f42,6614d0dbfc13ae602fab91db,2024-04-21,2024-04-27,Bartel Kann,"['Excellent', 'Excellent', 'Below Average', 'Average', 'Poor']",Great job!
66139968fc13ae1beeab8f43,6614d0dbfc13ae602fab91dd,2024-04-16,2024-04-22,Carolynn Lieber,"['Fair', 'Below Average', 'Average', 'Very Good', 'Average']",Could be better.
66139968fc13ae1beeab8f44,6614d0dbfc13ae602fab91df,2024-04-17,2024-04-23,Archibald Bennike,"['Excellent', 'Good', 'Poor', 'Average', 'Poor']",Excellent work!
66139968fc13ae1beeab8f45,6614d0dbfc13ae602fab91e1,2024-04-20,2024-04-26,Dorine Musson,"['Very Good', 'Excellent', 'Below Average', 'Good', 'Good']",Needs improvement.
66139968fc13ae1beeab8f46,6614d0dbfc13ae602fab91e3,2024-04-17,2024-04-23,Kelci Daveridge,"['Exceptional', 'Excellent', 'Below Average', 'Exceptional', 'Average']",Could be better.
66139968fc13ae1beeab8f47,6614d0dbfc13ae602fab91e5,2024-04-17,2024-04-23,Anett Domb,"['Below Average', 'Good', 'Below Average', 'Poor', 'Exceptional']",Needs improvement.
66139968fc13ae1beeab8f48,6614d0dbfc13ae602fab91e7,2024-04-19,2024-04-25,Joelynn Brimblecombe,"['Very Good', 'Poor', 'Poor', 'Outstanding', 'Outstanding']",Could be better.
66139968fc13ae1beeab8f49,6614d0dbfc13ae602fab91e9,2024-04-15,2024-04-21,Betty Jouanny,"['Terrible', 'Below Average', 'Exceptional', 'Poor', 'Good']",Needs improvement.
66139968fc13ae1beeab8f4a,6614d0dbfc13ae602fab91eb,2024-04-19,2024-04-25,Wanda Yakunchikov,"['Poor', 'Good', 'Below Average', 'Very Good', 'Excellent']",Great job!
66139968fc13ae1beeab8f4b,6614d0dbfc13ae602fab91ed,2024-04-18,2024-04-24,Woody Befroy,"['Average', 'Good', 'Poor', 'Terrible', 'Exceptional']",Could be better.
66139968fc13ae1beeab8f4c,6614d0dbfc13ae602fab91ef,2024-04-19,2024-04-25,Xaviera Bwy,"['Exceptional', 'Very Good', 'Below Average', 'Terrible', 'Poor']",Great job!
66139968fc13ae1beeab8f4d,6614d0dbfc13ae602fab91f1,2024-04-17,2024-04-23,Jannel Sales,"['Below Average', 'Poor', 'Fair', 'Poor', 'Good']",Could be better.
66139968fc13ae1beeab8f4e,6614d0dbfc13ae602fab91f3,2024-04-19,2024-04-25,Barrie Bevis,"['Excellent', 'Exceptional', 'Good', 'Very Good', 'Very Good']",Needs improvement.
66139968fc13ae1beeab8f4f,6614d0dbfc13ae602fab91f5,2024-04-19,2024-04-25,Frieda Blazi,"['Outstanding', 'Outstanding', 'Terrible', 'Below Average', 'Terrible']",Excellent work!
66139968fc13ae1beeab8f50,6614d0dbfc13ae602fab91f7,2024-04-19,2024-04-25,Pet Crosskill,"['Outstanding', 'Excellent', 'Poor', 'Poor', 'Poor']",Needs improvement.
66139968fc13ae1beeab8f51,6614d0dbfc13ae602fab91f9,2024-04-21,2024-04-27,Tommy Neligan,"['Average', 'Terrible', 'Below Average', 'Excellent', 'Below Average']",Great job!
66139968fc13ae1beeab8f52,6614d0dbfc13ae602fab91fb,2024-04-19,2024-04-25,Pammie Revans,"['Excellent', 'Below Average', 'Outstanding', 'Very Good', 'Terrible']",Excellent work!
66139968fc13ae1beeab8f53,6614d0dbfc13ae602fab91fd,2024-04-21,2024-04-27,Denver Hammerich,"['Exceptional', 'Poor', 'Poor', 'Good', 'Outstanding']",Great job!
66139968fc13ae1beeab8f54,6614d0dbfc13ae602fab91ff,2024-04-19,2024-04-25,Bryon Bugg,"['Fair', 'Fair', 'Exceptional', 'Fair', 'Average']",Needs improvement.
66139968fc13ae1beeab8f55,6614d0dbfc13ae602fab9201,2024-04-19,2024-04-25,Art Greener,"['Very Good', 'Good', 'Good', 'Good', 'Excellent']",Could be better.
66139968fc13ae1beeab8f56,6614d0dbfc13ae602fab9203,2024-04-16,2024-04-22,Delinda Phittiplace,"['Terrible', 'Fair', 'Poor', 'Very Good', 'Very Good']",Needs improvement.
66139968fc13ae1beeab8f57,6614d0dbfc13ae602fab9205,2024-04-15,2024-04-21,Louie Palluschek,"['Excellent', 'Good', 'Excellent', 'Good', 'Below Average']",Could be better.
66139968fc13ae1beeab8f58,6614d0dbfc13ae602fab9207,2024-04-18,2024-04-24,Goraud Doherty,"['Excellent', 'Poor', 'Average', 'Average', 'Exceptional']",Great job!
66139968fc13ae1beeab8f59,6614d0dbfc13ae602fab9209,2024-04-19,2024-04-25,Clary Berndtssen,"['Fair', 'Below Average', 'Outstanding', 'Exceptional', 'Very Good']",Excellent work!
66139968fc13ae1beeab8f5a,6614d0dbfc13ae602fab920b,2024-04-20,2024-04-26,Almeria Tythacott,"['Very Good', 'Terrible', 'Very Good', 'Good', 'Fair']",Needs improvement.
66139968fc13ae1beeab8f5b,6614d0dbfc13ae602fab920d,2024-04-18,2024-04-24,Rudd Grouen,"['Very Good', 'Outstanding', 'Average', 'Terrible', 'Below Average']",Excellent work!
66139968fc13ae1beeab8f5c,6614d0dbfc13ae602fab920f,2024-04-16,2024-04-22,Jandy Gebuhr,"['Fair', 'Below Average', 'Excellent', 'Outstanding', 'Good']",Needs improvement.
66139968fc13ae1beeab8f5d,6614d0dbfc13ae602fab9211,2024-04-21,2024-04-27,Ben Thomann,"['Below Average', 'Exceptional', 'Very Good', 'Good', 'Excellent']",Excellent work!
66139968fc13ae1beeab8f5e,6614d0dbfc13ae602fab9213,2024-04-17,2024-04-23,Markus Scudder,"['Very Good', 'Average', 'Below Average', 'Terrible', 'Exceptional']",Could be better.
66139968fc13ae1beeab8f5f,6614d0dbfc13ae602fab9215,2024-04-16,2024-04-22,Randa Richardes,"['Poor', 'Good', 'Poor', 'Average', 'Outstanding']",Needs improvement.
66139968fc13ae1beeab8f60,6614d0dbfc13ae602fab9217,2024-04-20,2024-04-26,Claudio Heardman,"['Good', 'Below Average', 'Very Good', 'Outstanding', 'Poor']",Excellent work!
66139968fc13ae1beeab8f61,6614d0dbfc13ae602fab9219,2024-04-19,2024-04-25,Ambros Coomer,"['Average', 'Fair', 'Very Good', 'Poor', 'Very Good']",Needs improvement.
66139968fc13ae1beeab8f62,6614d0dbfc13ae602fab921b,2024-04-20,2024-04-26,Rycca Charlwood,"['Very Good', 'Good', 'Good', 'Average', 'Excellent']",Great job!
66139968fc13ae1beeab8f63,6614d0dbfc13ae602fab921d,2024-04-21,2024-04-27,Erina Bubb,"['Very Good', 'Very Good', 'Very Good', 'Below Average', 'Below Average']",Needs improvement.
66139968fc13ae1beeab8f64,6614d0dbfc13ae602fab921f,2024-04-18,2024-04-24,Jone Gettings,"['Excellent', 'Very Good', 'Average', 'Outstanding', 'Very Good']",Great job!
66139968fc13ae1beeab8f65,6614d0dbfc13ae602fab9221,2024-04-21,2024-04-27,Emmalynn Mulberry,"['Below Average', 'Fair', 'Very Good', 'Very Good', 'Below Average']",Needs improvement.
66139968fc13ae1beeab8f66,6614d0dbfc13ae602fab9223,2024-04-20,2024-04-26,Kasper Grenter,"['Terrible', 'Average', 'Outstanding', 'Average', 'Outstanding']",Needs improvement.
66139968fc13ae1beeab8f67,6614d0dbfc13ae602fab9225,2024-04-16,2024-04-22,Josias Holdall,"['Terrible', 'Average', 'Excellent', 'Exceptional', 'Poor']",Great job!
66139968fc13ae1beeab8f68,6614d0dbfc13ae602fab9227,2024-04-19,2024-04-25,Florencia Wavell,"['Fair', 'Fair', 'Poor', 'Excellent', 'Average']",Could be better.
66139968fc13ae1beeab8f69,6614d0dbfc13ae602fab9229,2024-04-16,2024-04-22,Terrell Leeuwerink,"['Good', 'Outstanding', 'Poor', 'Average', 'Below Average']",Could be better.
66139968fc13ae1beeab8f6a,6614d0dbfc13ae602fab922b,2024-04-16,2024-04-22,Emmanuel Stemp,"['Very Good', 'Very Good', 'Exceptional', 'Fair', 'Average']",Excellent work!
66139968fc13ae1beeab8f6b,6614d0dbfc13ae602fab922d,2024-04-21,2024-04-27,Lynda Madgin,"['Fair', 'Fair', 'Poor', 'Terrible', 'Good']",Great job!
66139968fc13ae1beeab8f6c,6614d0dbfc13ae602fab922f,2024-04-20,2024-04-26,Norry Halbeard,"['Exceptional', 'Fair', 'Fair', 'Outstanding', 'Exceptional']",Excellent work!
66139968fc13ae1beeab8f6d,6614d0dbfc13ae602fab9231,2024-04-17,2024-04-23,Karel Crossman,"['Very Good', 'Fair', 'Fair', 'Good', 'Excellent']",Could be better.
66139968fc13ae1beeab8f6e,6614d0dbfc13ae602fab9233,2024-04-16,2024-04-22,Ronna Wehnerr,"['Exceptional', 'Poor', 'Below Average', 'Good', 'Outstanding']",Needs improvement.
66139968fc13ae1beeab8f6f,6614d0dbfc13ae602fab9235,2024-04-16,2024-04-22,Cassondra Maloney,"['Outstanding', 'Poor', 'Outstanding', 'Exceptional', 'Outstanding']",Great job!
66139968fc13ae1beeab8f70,6614d0dbfc13ae602fab9237,2024-04-20,2024-04-26,Cristabel Littlewood,"['Excellent', 'Average', 'Terrible', 'Very Good', 'Excellent']",Could be better.
66139968fc13ae1beeab8f71,6614d0dbfc13ae602fab9239,2024-04-20,2024-04-26,Fredrick Chillistone,"['Below Average', 'Average', 'Good', 'Terrible', 'Terrible']",Could be better.
66139968fc13ae1beeab8f72,6614d0dbfc13ae602fab923b,2024-04-15,2024-04-21,Drucy Bendley,"['Good', 'Outstanding', 'Poor', 'Excellent', 'Average']",Needs improvement.
66139968fc13ae1beeab8f73,6614d0dbfc13ae602fab923d,2024-04-21,2024-04-27,Katusha Franc,"['Outstanding', 'Very Good', 'Average', 'Outstanding', 'Terrible']",Could be better.
66139968fc13ae1beeab8f74,6614d0dbfc13ae602fab923f,2024-04-17,2024-04-23,Debera Kase,"['Below Average', 'Below Average', 'Good', 'Outstanding', 'Terrible']",Excellent work!
66139968fc13ae1beeab8f75,6614d0dbfc13ae602fab9241,2024-04-16,2024-04-22,Anette Doggerell,"['Average', 'Very Good', 'Average', 'Very Good', 'Exceptional']",Could be better.
66139968fc13ae1beeab8f76,6614d0dbfc13ae602fab9243,2024-04-15,2024-04-21,Anny Scanlin,"['Poor', 'Average', 'Fair', 'Exceptional', 'Average']",Excellent work!
66139968fc13ae1beeab8f77,6614d0dbfc13ae602fab9245,2024-04-15,2024-04-21,Oliy Flanders,"['Average', 'Below Average', 'Excellent', 'Outstanding', 'Terrible']",Excellent work!
66139968fc13ae1beeab8f78,6614d0dbfc13ae602fab9247,2024-04-19,2024-04-25,Ronalda Gorrick,"['Fair', 'Terrible', 'Average', 'Excellent', 'Below Average']",Excellent work!
66139968fc13ae1beeab8f79,6614d0dbfc13ae602fab9249,2024-04-15,2024-04-21,Patrizia Follan,"['Terrible', 'Poor', 'Good', 'Poor', 'Exceptional']",Excellent work!
66139968fc13ae1beeab8f7a,6614d0dbfc13ae602fab924b,2024-04-15,2024-04-21,Charmian Skilling,"['Terrible', 'Terrible', 'Outstanding', 'Exceptional', 'Terrible']",Could be better.
66139968fc13ae1beeab8f7b,6614d0dbfc13ae602fab924d,2024-04-19,2024-04-25,Chantal Landon,"['Terrible', 'Poor', 'Fair', 'Poor', 'Fair']",Excellent work!
66139968fc13ae1beeab8f7c,6614d0dbfc13ae602fab924f,2024-04-19,2024-04-25,Albrecht Hollyard,"['Terrible', 'Average', 'Below Average', 'Good', 'Below Average']",Could be better.
66139968fc13ae1beeab8f7d,6614d0dbfc13ae602fab9251,2024-04-17,2024-04-23,Beryle Caven,"['Excellent', 'Very Good', 'Average', 'Fair', 'Good']",Great job!
66139968fc13ae1beeab8f7e,6614d0dbfc13ae602fab9253,2024-04-21,2024-04-27,Flora Coltherd,"['Outstanding', 'Below Average', 'Outstanding', 'Exceptional', 'Poor']",Needs improvement.
66139968fc13ae1beeab8f7f,6614d0dbfc13ae602fab9255,2024-04-21,2024-04-27,Lib Bandy,"['Below Average', 'Poor', 'Poor', 'Below Average', 'Exceptional']",Excellent work!
66139968fc13ae1beeab8f80,6614d0dbfc13ae602fab9257,2024-04-19,2024-04-25,Gallagher Guinane,"['Fair', 'Good', 'Outstanding', 'Fair', 'Fair']",Great job!
66139968fc13ae1beeab8f81,6614d0dbfc13ae602fab9259,2024-04-21,2024-04-27,Letty Fills,"['Average', 'Excellent', 'Very Good', 'Average', 'Exceptional']",Needs improvement.
66139968fc13ae1beeab8f82,6614d0dbfc13ae602fab925b,2024-04-18,2024-04-24,Park Hauxwell,"['Fair', 'Exceptional', 'Very Good', 'Good', 'Very Good']",Great job!
66139968fc13ae1beeab8f83,6614d0dbfc13ae602fab925d,2024-04-15,2024-04-21,Calla Knight,"['Exceptional', 'Exceptional', 'Poor', 'Excellent', 'Good']",Could be better.
66139968fc13ae1beeab8f84,6614d0dbfc13ae602fab925f,2024-04-21,2024-04-27,Philippe Shovlar,"['Outstanding', 'Average', 'Average', 'Excellent', 'Average']",Great job!
66139968fc13ae1beeab8f85,6614d0dbfc13ae602fab9261,2024-04-20,2024-04-26,Carolynn Arthurs,"['Fair', 'Terrible', 'Below Average', 'Terrible', 'Good']",Great job!
66139968fc13ae1beeab8f86,6614d0dbfc13ae602fab9263,2024-04-17,2024-04-23,Mac De la Harpe,"['Outstanding', 'Outstanding', 'Terrible', 'Fair', 'Excellent']",Excellent work!
66139968fc13ae1beeab8f87,6614d0dbfc13ae602fab9265,2024-04-20,2024-04-26,Val Llewellen,"['Poor', 'Good', 'Terrible', 'Terrible', 'Good']",Needs improvement.
66139968fc13ae1beeab8f88,6614d0dbfc13ae602fab9267,2024-04-17,2024-04-23,Cherise Dollard,"['Average', 'Fair', 'Excellent', 'Poor', 'Terrible']",Could be better.
66139968fc13ae1beeab8f89,6614d0dbfc13ae602fab9269,2024-04-19,2024-04-25,Lanita Battersby,"['Below Average', 'Terrible', 'Outstanding', 'Terrible', 'Average']",Excellent work!
66139968fc13ae1beeab8f8a,6614d0dbfc13ae602fab926b,2024-04-19,2024-04-25,Brittni Rohlfing,"['Poor', 'Below Average', 'Very Good', 'Fair', 'Good']",Excellent work!
66139968fc13ae1beeab8f8b,6614d0dbfc13ae602fab926d,2024-04-18,2024-04-24,Bunni Gooderidge,"['Poor', 'Terrible', 'Outstanding', 'Exceptional', 'Below Average']",Great job!
66139968fc13ae1beeab8f8c,6614d0dbfc13ae602fab926f,2024-04-19,2024-04-25,Hamish Gooley,"['Fair', 'Outstanding', 'Terrible', 'Very Good', 'Average']",Could be better.
66139968fc13ae1beeab8f8d,6614d0dbfc13ae602fab9271,2024-04-15,2024-04-21,Chevy McVeighty,"['Exceptional', 'Excellent', 'Exceptional', 'Below Average', 'Poor']",Excellent work!
66139968fc13ae1beeab8f8e,6614d0dbfc13ae602fab9273,2024-04-15,2024-04-21,Lainey Hawley,"['Outstanding', 'Excellent', 'Terrible', 'Excellent', 'Average']",Excellent work!
66139968fc13ae1beeab8f8f,6614d0dbfc13ae602fab9275,2024-04-16,2024-04-22,Val Eyden,"['Exceptional', 'Outstanding', 'Very Good', 'Exceptional', 'Fair']",Excellent work!
66139968fc13ae1beeab8f90,6614d0dbfc13ae602fab9277,2024-04-16,2024-04-22,Harlan Train,"['Excellent', 'Outstanding', 'Excellent', 'Very Good', 'Exceptional']",Great job!
66139968fc13ae1beeab8f91,6614d0dbfc13ae602fab9279,2024-04-15,2024-04-21,Aimee Payton,"['Outstanding', 'Very Good', 'Below Average', 'Fair', 'Very Good']",Excellent work!
66139968fc13ae1beeab8f92,6614d0dbfc13ae602fab927b,2024-04-17,2024-04-23,Dene Pendre,"['Average', 'Terrible', 'Good', 'Average', 'Excellent']",Excellent work!
66139968fc13ae1beeab8f93,6614d0dbfc13ae602fab927d,2024-04-19,2024-04-25,Hector Soigne,"['Very Good', 'Excellent', 'Very Good', 'Excellent', 'Below Average']",Could be better.
66139968fc13ae1beeab8f94,6614d0dbfc13ae602fab927f,2024-04-18,2024-04-24,Florence Fedynski,"['Poor', 'Exceptional', 'Poor', 'Below Average', 'Excellent']",Needs improvement.
66139968fc13ae1beeab8f95,6614d0dbfc13ae602fab9281,2024-04-15,2024-04-21,Hector Del Dello,"['Average', 'Exceptional', 'Below Average', 'Exceptional', 'Below Average']",Needs improvement.
66139968fc13ae1beeab8f96,6614d0dbfc13ae602fab9283,2024-04-20,2024-04-26,Iolanthe Bresner,"['Fair', 'Below Average', 'Terrible', 'Poor', 'Average']",Could be better.
66139968fc13ae1beeab8f97,6614d0dbfc13ae602fab9285,2024-04-21,2024-04-27,Lory Debell,"['Terrible', 'Exceptional', 'Very Good', 'Very Good', 'Below Average']",Excellent work!
66139968fc13ae1beeab8f98,6614d0dbfc13ae602fab9287,2024-04-17,2024-04-23,Arlyn Bootyman,"['Outstanding', 'Exceptional', 'Terrible', 'Very Good', 'Terrible']",Excellent work!
66139968fc13ae1beeab8f99,6614d0dbfc13ae602fab9289,2024-04-15,2024-04-21,Yvor Nears,"['Outstanding', 'Terrible', 'Terrible', 'Very Good', 'Exceptional']",Could be better.
66139968fc13ae1beeab8f9a,6614d0dbfc13ae602fab928b,2024-04-15,2024-04-21,Oralle Von Welldun,"['Below Average', 'Fair', 'Very Good', 'Good', 'Fair']",Great job!
66139968fc13ae1beeab8f9b,6614d0dbfc13ae602fab928d,2024-04-15,2024-04-21,Jorgan Lobe,"['Average', 'Poor', 'Terrible', 'Average', 'Very Good']",Excellent work!
66139968fc13ae1beeab8f9c,6614d0dbfc13ae602fab928f,2024-04-16,2024-04-22,Yorgo Humm,"['Very Good', 'Poor', 'Very Good', 'Average', 'Very Good']",Could be better.
66139968fc13ae1beeab8f9d,6614d0dbfc13ae602fab9291,2024-04-15,2024-04-21,Tamma Bines,"['Excellent', 'Fair', 'Terrible', 'Outstanding', 'Excellent']",Needs improvement.
66139968fc13ae1beeab8f9e,6614d0dbfc13ae602fab9293,2024-04-21,2024-04-27,Eran Pickles,"['Below Average', 'Poor', 'Outstanding', 'Excellent', 'Fair']",Excellent work!
66139968fc13ae1beeab8f9f,6614d0dbfc13ae602fab9295,2024-04-18,2024-04-24,Cordelie Batthew,"['Fair', 'Average', 'Very Good', 'Outstanding', 'Exceptional']",Excellent work!
66139968fc13ae1beeab8fa0,6614d0dbfc13ae602fab9297,2024-04-15,2024-04-21,Kylie Lanphier,"['Excellent', 'Below Average', 'Very Good', 'Good', 'Very Good']",Needs improvement.
66139968fc13ae1beeab8fa1,6614d0dbfc13ae602fab9299,2024-04-16,2024-04-22,Merlina Deamer,"['Outstanding', 'Exceptional', 'Fair', 'Average', 'Below Average']",Excellent work!
66139968fc13ae1beeab8fa2,6614d0dbfc13ae602fab929b,2024-04-17,2024-04-23,Shadow Burtwell,"['Exceptional', 'Terrible', 'Very Good', 'Below Average', 'Average']",Needs improvement.
66139968fc13ae1beeab8fa3,6614d0dbfc13ae602fab929d,2024-04-15,2024-04-21,Janel Tolan,"['Fair', 'Outstanding', 'Fair', 'Poor', 'Fair']",Needs improvement.
66139968fc13ae1beeab8fa4,6614d0dbfc13ae602fab929f,2024-04-19,2024-04-25,Maurise Casaletto,"['Excellent', 'Exceptional', 'Terrible', 'Good', 'Average']",Could be better.
66139968fc13ae1beeab8fa5,6614d0dbfc13ae602fab92a1,2024-04-21,2024-04-27,Stesha Coppock.,"['Good', 'Fair', 'Good', 'Poor', 'Very Good']",Could be better.
66139968fc13ae1beeab8fa6,6614d0dbfc13ae602fab92a3,2024-04-19,2024-04-25,Tommie Tatters,"['Fair', 'Excellent', 'Below Average', 'Excellent', 'Below Average']",Excellent work!
66139968fc13ae1beeab8fa7,6614d0dbfc13ae602fab92a5,2024-04-20,2024-04-26,Karl Antoni,"['Average', 'Very Good', 'Good', 'Outstanding', 'Exceptional']",Excellent work!
66139968fc13ae1beeab8fa8,6614d0dbfc13ae602fab92a7,2024-04-17,2024-04-23,Janine Messer,"['Below Average', 'Below Average', 'Below Average', 'Excellent', 'Below Average']",Needs improvement.
66139968fc13ae1beeab8fa9,6614d0dbfc13ae602fab92a9,2024-04-16,2024-04-22,Yorker Vane,"['Outstanding', 'Exceptional', 'Good', 'Exceptional', 'Below Average']",Great job!
66139968fc13ae1beeab8faa,6614d0dbfc13ae602fab92ab,2024-04-18,2024-04-24,Tonnie Clair,"['Excellent', 'Poor', 'Very Good', 'Average', 'Good']",Could be better.
66139968fc13ae1beeab8fab,6614d0dbfc13ae602fab92ad,2024-04-19,2024-04-25,Deidre Sutter,"['Terrible', 'Very Good', 'Exceptional', 'Terrible', 'Good']",Needs improvement.
66139968fc13ae1beeab8fac,6614d0dbfc13ae602fab92af,2024-04-16,2024-04-22,Nye Skouling,"['Poor', 'Terrible', 'Terrible', 'Outstanding', 'Terrible']",Excellent work!
66139968fc13ae1beeab8fad,6614d0dbfc13ae602fab92b1,2024-04-17,2024-04-23,Rustie McVaugh,"['Below Average', 'Terrible', 'Poor', 'Fair', 'Below Average']",Could be better.
66139968fc13ae1beeab8fae,6614d0dbfc13ae602fab92b3,2024-04-15,2024-04-21,Bernadine Elford,"['Very Good', 'Excellent', 'Outstanding', 'Fair', 'Poor']",Excellent work!
66139968fc13ae1beeab8faf,6614d0dbfc13ae602fab92b5,2024-04-21,2024-04-27,Kate Aizikovich,"['Terrible', 'Exceptional', 'Poor', 'Exceptional', 'Exceptional']",Could be better.
66139968fc13ae1beeab8fb0,6614d0dbfc13ae602fab92b7,2024-04-21,2024-04-27,Talbert Scholar,"['Exceptional', 'Below Average', 'Very Good', 'Fair', 'Fair']",Great job!
66139968fc13ae1beeab8fb1,6614d0dbfc13ae602fab92b9,2024-04-15,2024-04-21,Forrest Allinson,"['Outstanding', 'Excellent', 'Excellent', 'Outstanding', 'Good']",Could be better.
66139968fc13ae1beeab8fb2,6614d0dbfc13ae602fab92bb,2024-04-21,2024-04-27,Kathi Yakuntzov,"['Terrible', 'Poor', 'Terrible', 'Fair', 'Good']",Could be better.
66139968fc13ae1beeab8fb3,6614d0dbfc13ae602fab92bd,2024-04-20,2024-04-26,Kimberley Jolley,"['Fair', 'Below Average', 'Excellent', 'Average', 'Poor']",Great job!
66139968fc13ae1beeab8fb4,6614d0dbfc13ae602fab92bf,2024-04-21,2024-04-27,Pearla Baike,"['Below Average', 'Terrible', 'Very Good', 'Fair', 'Terrible']",Excellent work!
66139968fc13ae1beeab8fb5,6614d0dbfc13ae602fab92c1,2024-04-19,2024-04-25,Wyn Leavesley,"['Very Good', 'Poor', 'Exceptional', 'Below Average', 'Good']",Excellent work!
66139968fc13ae1beeab8fb6,6614d0dbfc13ae602fab92c3,2024-04-17,2024-04-23,Granville Ribbens,"['Poor', 'Outstanding', 'Excellent', 'Poor', 'Poor']",Excellent work!
66139968fc13ae1beeab8fb7,6614d0dbfc13ae602fab92c5,2024-04-20,2024-04-26,Yorgos Tedder,"['Excellent', 'Very Good', 'Below Average', 'Fair', 'Fair']",Could be better.
66139968fc13ae1beeab8fb8,6614d0dbfc13ae602fab92c7,2024-04-21,2024-04-27,Rozanna Booth-Jarvis,"['Poor', 'Poor', 'Below Average', 'Good', 'Excellent']",Could be better.
66139968fc13ae1beeab8fb9,6614d0dbfc13ae602fab92c9,2024-04-17,2024-04-23,Cross Wimlett,"['Good', 'Fair', 'Average', 'Poor', 'Exceptional']",Could be better.
66139968fc13ae1beeab8fba,6614d0dbfc13ae602fab92cb,2024-04-17,2024-04-23,Cullan Collete,"['Below Average', 'Outstanding', 'Average', 'Good', 'Terrible']",Excellent work!
66139968fc13ae1beeab8fbb,6614d0dbfc13ae602fab92cd,2024-04-21,2024-04-27,Yehudi Jann,"['Terrible', 'Outstanding', 'Good', 'Good', 'Very Good']",Excellent work!
66139968fc13ae1beeab8fbc,6614d0dbfc13ae602fab92cf,2024-04-21,2024-04-27,Tobin Syres,"['Average', 'Fair', 'Average', 'Poor', 'Exceptional']",Excellent work!
66139968fc13ae1beeab8fbd,6614d0dbfc13ae602fab92d1,2024-04-16,2024-04-22,Farrell Marking,"['Terrible', 'Fair', 'Below Average', 'Outstanding', 'Very Good']",Could be better.
66139968fc13ae1beeab8fbe,6614d0dbfc13ae602fab92d3,2024-04-17,2024-04-23,Nertie Bonifacio,"['Average', 'Good', 'Poor', 'Average', 'Exceptional']",Great job!
66139968fc13ae1beeab8fbf,6614d0dbfc13ae602fab92d5,2024-04-21,2024-04-27,Alfie Tiffney,"['Good', 'Very Good', 'Below Average', 'Average', 'Fair']",Could be better.
66139968fc13ae1beeab8fc0,6614d0dbfc13ae602fab92d7,2024-04-19,2024-04-25,Keary Webberley,"['Average', 'Below Average', 'Below Average', 'Average', 'Good']",Excellent work!
66139968fc13ae1beeab8fc1,6614d0dbfc13ae602fab92d9,2024-04-19,2024-04-25,Uta Pavis,"['Very Good', 'Outstanding', 'Outstanding', 'Excellent', 'Good']",Great job!
66139968fc13ae1beeab8fc2,6614d0dbfc13ae602fab92db,2024-04-21,2024-04-27,Heidie Gwillim,"['Outstanding', 'Average', 'Excellent', 'Poor', 'Very Good']",Could be better.
66139968fc13ae1beeab8fc3,6614d0dbfc13ae602fab92dd,2024-04-15,2024-04-21,Jeane Huggard,"['Average', 'Fair', 'Poor', 'Below Average', 'Good']",Needs improvement.
66139968fc13ae1beeab8fc4,6614d0dbfc13ae602fab92df,2024-04-15,2024-04-21,Donnell Paskerful,"['Average', 'Fair', 'Good', 'Excellent', 'Very Good']",Needs improvement.
66139968fc13ae1beeab8fc5,6614d0dbfc13ae602fab92e1,2024-04-19,2024-04-25,Brody Collabine,"['Excellent', 'Good', 'Terrible', 'Poor', 'Excellent']",Excellent work!
66139968fc13ae1beeab8fc6,6614d0dbfc13ae602fab92e3,2024-04-21,2024-04-27,Claudian Austin,"['Average', 'Average', 'Very Good', 'Poor', 'Poor']",Excellent work!
66139968fc13ae1beeab8fc7,6614d0dbfc13ae602fab92e5,2024-04-16,2024-04-22,Amandie Hutchins,"['Below Average', 'Good', 'Poor', 'Terrible', 'Poor']",Excellent work!
66139968fc13ae1beeab8fc8,6614d0dbfc13ae602fab92e7,2024-04-20,2024-04-26,Fleur Deeks,"['Excellent', 'Exceptional', 'Exceptional', 'Very Good', 'Very Good']",Great job!
66139968fc13ae1beeab8fc9,6614d0dbfc13ae602fab92e9,2024-04-17,2024-04-23,Therine Stachini,"['Fair', 'Good', 'Very Good', 'Good', 'Average']",Needs improvement.
66139968fc13ae1beeab8fca,6614d0dbfc13ae602fab92eb,2024-04-21,2024-04-27,Laurette Lyburn,"['Excellent', 'Very Good', 'Outstanding', 'Average', 'Average']",Great job!
66139968fc13ae1beeab8fcb,6614d0dbfc13ae602fab92ed,2024-04-16,2024-04-22,Elenore Rois,"['Fair', 'Outstanding', 'Below Average', 'Terrible', 'Fair']",Excellent work!
66139968fc13ae1beeab8fcc,6614d0dbfc13ae602fab92ef,2024-04-21,2024-04-27,Marlin Beacom,"['Terrible', 'Very Good', 'Excellent', 'Outstanding', 'Excellent']",Could be better.
66139968fc13ae1beeab8fcd,6614d0dbfc13ae602fab92f1,2024-04-20,2024-04-26,Corrinne Hartmann,"['Outstanding', 'Excellent', 'Excellent', 'Exceptional', 'Fair']",Excellent work!
66139968fc13ae1beeab8fce,6614d0dbfc13ae602fab92f3,2024-04-20,2024-04-26,Edeline Macken,"['Poor', 'Good', 'Below Average', 'Below Average', 'Very Good']",Needs improvement.
66139968fc13ae1beeab8fcf,6614d0dbfc13ae602fab92f5,2024-04-15,2024-04-21,Barnett Rouke,"['Poor', 'Very Good', 'Good', 'Poor', 'Poor']",Needs improvement.
66139968fc13ae1beeab8fd0,6614d0dbfc13ae602fab92f7,2024-04-18,2024-04-24,Licha Klaiser,"['Fair', 'Good', 'Average', 'Below Average', 'Good']",Excellent work!
